url,status_code,crawled_at,final_url,redirect,title,title_length,title_ok,meta_description,meta_description_length,meta_description_ok,canonical,og_title,og_description,og_image,robots,h1_count,h1_text,h2_count,h2_text,h3_count,h3_text,h4_count,h4_text,h5_count,h5_text,h6_count,h6_text,heading_issues,word_count,cognitive_load_flag,flesch_kincaid_grade,flesch_reading_ease,aria_issue_count,internal_link_count,external_link_count,total_images,images_missing_alt,has_structured_data,issue_count,issues_summary
https://gestaltview-v2-0-nine.vercel.app/tribunal-of-understanding,200,2026-06-25T03:28:14.920733+00:00,https://gestaltview-v2-0-nine.vercel.app/tribunal-of-understanding,False,GestaltView — Consciousness-Serving AI | Keith Soyka,52,✓,"Keith Soyka is the founder of GestaltView, the first consciousness-serving AI platform. Full-stack AI architect specializing in neurodivergent UX, multi-LLM routing, PLK, and AI ethics. Based in NYC.",199,⚠ length,https://gestaltview-digital-intelligence.vercel.app/,GestaltView — Consciousness-Serving AI | Keith Soyka,"Founder of GestaltView — the first consciousness-serving AI platform. PLK v5.0, SymbioCoder, Resume Rockstar, multi-LLM routing, AI ethics. Available for consulting and custom builds.",https://gestaltview-digital-intelligence.vercel.app/og-image.png,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",0,,0,,0,,0,,0,,0,,SEO: No H1 tag found,7,OK,,,0,0,0,0,0,✓,0,
https://gestaltview-v2-0-nine.vercel.app/tribunal,200,2026-06-25T03:28:15.941907+00:00,https://gestaltview-v2-0-nine.vercel.app/tribunal,False,GestaltView — Consciousness-Serving AI | Keith Soyka,52,✓,"Keith Soyka is the founder of GestaltView, the first consciousness-serving AI platform. Full-stack AI architect specializing in neurodivergent UX, multi-LLM routing, PLK, and AI ethics. Based in NYC.",199,⚠ length,https://gestaltview-digital-intelligence.vercel.app/,GestaltView — Consciousness-Serving AI | Keith Soyka,"Founder of GestaltView — the first consciousness-serving AI platform. PLK v5.0, SymbioCoder, Resume Rockstar, multi-LLM routing, AI ethics. Available for consulting and custom builds.",https://gestaltview-digital-intelligence.vercel.app/og-image.png,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",0,,0,,0,,0,,0,,0,,SEO: No H1 tag found,7,OK,,,0,0,0,0,0,✓,0,
https://gestaltview-v2-0-nine.vercel.app/orientation,200,2026-06-25T03:28:16.961069+00:00,https://gestaltview-v2-0-nine.vercel.app/orientation,False,GestaltView — Consciousness-Serving AI | Keith Soyka,52,✓,"Keith Soyka is the founder of GestaltView, the first consciousness-serving AI platform. Full-stack AI architect specializing in neurodivergent UX, multi-LLM routing, PLK, and AI ethics. Based in NYC.",199,⚠ length,https://gestaltview-digital-intelligence.vercel.app/,GestaltView — Consciousness-Serving AI | Keith Soyka,"Founder of GestaltView — the first consciousness-serving AI platform. PLK v5.0, SymbioCoder, Resume Rockstar, multi-LLM routing, AI ethics. Available for consulting and custom builds.",https://gestaltview-digital-intelligence.vercel.app/og-image.png,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",0,,0,,0,,0,,0,,0,,SEO: No H1 tag found,7,OK,,,0,0,0,0,0,✓,0,
https://gestaltview-v2-0-nine.vercel.app/exhibits,200,2026-06-25T03:28:17.975050+00:00,https://gestaltview-v2-0-nine.vercel.app/exhibits,False,GestaltView — Consciousness-Serving AI | Keith Soyka,52,✓,"Keith Soyka is the founder of GestaltView, the first consciousness-serving AI platform. Full-stack AI architect specializing in neurodivergent UX, multi-LLM routing, PLK, and AI ethics. Based in NYC.",199,⚠ length,https://gestaltview-digital-intelligence.vercel.app/,GestaltView — Consciousness-Serving AI | Keith Soyka,"Founder of GestaltView — the first consciousness-serving AI platform. PLK v5.0, SymbioCoder, Resume Rockstar, multi-LLM routing, AI ethics. Available for consulting and custom builds.",https://gestaltview-digital-intelligence.vercel.app/og-image.png,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",0,,0,,0,,0,,0,,0,,SEO: No H1 tag found,7,OK,,,0,0,0,0,0,✓,0,
https://gestaltview-v2-0-nine.vercel.app/alzheimers-legacy,200,2026-06-25T03:28:18.987373+00:00,https://gestaltview-v2-0-nine.vercel.app/alzheimers-legacy,False,GestaltView — Consciousness-Serving AI | Keith Soyka,52,✓,"Keith Soyka is the founder of GestaltView, the first consciousness-serving AI platform. Full-stack AI architect specializing in neurodivergent UX, multi-LLM routing, PLK, and AI ethics. Based in NYC.",199,⚠ length,https://gestaltview-digital-intelligence.vercel.app/,GestaltView — Consciousness-Serving AI | Keith Soyka,"Founder of GestaltView — the first consciousness-serving AI platform. PLK v5.0, SymbioCoder, Resume Rockstar, multi-LLM routing, AI ethics. Available for consulting and custom builds.",https://gestaltview-digital-intelligence.vercel.app/og-image.png,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",0,,0,,0,,0,,0,,0,,SEO: No H1 tag found,7,OK,,,0,0,0,0,0,✓,0,
https://gestaltview-v2-0-nine.vercel.app/addiction-recovery,200,2026-06-25T03:28:20.004117+00:00,https://gestaltview-v2-0-nine.vercel.app/addiction-recovery,False,GestaltView — Consciousness-Serving AI | Keith Soyka,52,✓,"Keith Soyka is the founder of GestaltView, the first consciousness-serving AI platform. Full-stack AI architect specializing in neurodivergent UX, multi-LLM routing, PLK, and AI ethics. Based in NYC.",199,⚠ length,https://gestaltview-digital-intelligence.vercel.app/,GestaltView — Consciousness-Serving AI | Keith Soyka,"Founder of GestaltView — the first consciousness-serving AI platform. PLK v5.0, SymbioCoder, Resume Rockstar, multi-LLM routing, AI ethics. Available for consulting and custom builds.",https://gestaltview-digital-intelligence.vercel.app/og-image.png,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",0,,0,,0,,0,,0,,0,,SEO: No H1 tag found,7,OK,,,0,0,0,0,0,✓,0,
https://gestaltview-v2-0-nine.vercel.app/adhd-powerup,200,2026-06-25T03:28:21.020681+00:00,https://gestaltview-v2-0-nine.vercel.app/adhd-powerup,False,GestaltView — Consciousness-Serving AI | Keith Soyka,52,✓,"Keith Soyka is the founder of GestaltView, the first consciousness-serving AI platform. Full-stack AI architect specializing in neurodivergent UX, multi-LLM routing, PLK, and AI ethics. Based in NYC.",199,⚠ length,https://gestaltview-digital-intelligence.vercel.app/,GestaltView — Consciousness-Serving AI | Keith Soyka,"Founder of GestaltView — the first consciousness-serving AI platform. PLK v5.0, SymbioCoder, Resume Rockstar, multi-LLM routing, AI ethics. Available for consulting and custom builds.",https://gestaltview-digital-intelligence.vercel.app/og-image.png,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",0,,0,,0,,0,,0,,0,,SEO: No H1 tag found,7,OK,,,0,0,0,0,0,✓,0,
https://gestaltview-v2-0-nine.vercel.app/brain-sparks,200,2026-06-25T03:28:22.043094+00:00,https://gestaltview-v2-0-nine.vercel.app/brain-sparks,False,GestaltView — Consciousness-Serving AI | Keith Soyka,52,✓,"Keith Soyka is the founder of GestaltView, the first consciousness-serving AI platform. Full-stack AI architect specializing in neurodivergent UX, multi-LLM routing, PLK, and AI ethics. Based in NYC.",199,⚠ length,https://gestaltview-digital-intelligence.vercel.app/,GestaltView — Consciousness-Serving AI | Keith Soyka,"Founder of GestaltView — the first consciousness-serving AI platform. PLK v5.0, SymbioCoder, Resume Rockstar, multi-LLM routing, AI ethics. Available for consulting and custom builds.",https://gestaltview-digital-intelligence.vercel.app/og-image.png,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",0,,0,,0,,0,,0,,0,,SEO: No H1 tag found,7,OK,,,0,0,0,0,0,✓,0,
https://gestaltview-v2-0-nine.vercel.app/brain-sparks-station,200,2026-06-25T03:28:23.063094+00:00,https://gestaltview-v2-0-nine.vercel.app/brain-sparks-station,False,GestaltView — Consciousness-Serving AI | Keith Soyka,52,✓,"Keith Soyka is the founder of GestaltView, the first consciousness-serving AI platform. Full-stack AI architect specializing in neurodivergent UX, multi-LLM routing, PLK, and AI ethics. Based in NYC.",199,⚠ length,https://gestaltview-digital-intelligence.vercel.app/,GestaltView — Consciousness-Serving AI | Keith Soyka,"Founder of GestaltView — the first consciousness-serving AI platform. PLK v5.0, SymbioCoder, Resume Rockstar, multi-LLM routing, AI ethics. Available for consulting and custom builds.",https://gestaltview-digital-intelligence.vercel.app/og-image.png,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",0,,0,,0,,0,,0,,0,,SEO: No H1 tag found,7,OK,,,0,0,0,0,0,✓,0,
https://gestaltview-v2-0-nine.vercel.app/musical-dna,200,2026-06-25T03:28:24.096628+00:00,https://gestaltview-v2-0-nine.vercel.app/musical-dna,False,GestaltView — Consciousness-Serving AI | Keith Soyka,52,✓,"Keith Soyka is the founder of GestaltView, the first consciousness-serving AI platform. Full-stack AI architect specializing in neurodivergent UX, multi-LLM routing, PLK, and AI ethics. Based in NYC.",199,⚠ length,https://gestaltview-digital-intelligence.vercel.app/,GestaltView — Consciousness-Serving AI | Keith Soyka,"Founder of GestaltView — the first consciousness-serving AI platform. PLK v5.0, SymbioCoder, Resume Rockstar, multi-LLM routing, AI ethics. Available for consulting and custom builds.",https://gestaltview-digital-intelligence.vercel.app/og-image.png,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",0,,0,,0,,0,,0,,0,,SEO: No H1 tag found,7,OK,,,0,0,0,0,0,✓,0,
https://gestaltview-v2-0-nine.vercel.app/symbiocoder,200,2026-06-25T03:28:25.113360+00:00,https://gestaltview-v2-0-nine.vercel.app/symbiocoder,False,GestaltView — Consciousness-Serving AI | Keith Soyka,52,✓,"Keith Soyka is the founder of GestaltView, the first consciousness-serving AI platform. Full-stack AI architect specializing in neurodivergent UX, multi-LLM routing, PLK, and AI ethics. Based in NYC.",199,⚠ length,https://gestaltview-digital-intelligence.vercel.app/,GestaltView — Consciousness-Serving AI | Keith Soyka,"Founder of GestaltView — the first consciousness-serving AI platform. PLK v5.0, SymbioCoder, Resume Rockstar, multi-LLM routing, AI ethics. Available for consulting and custom builds.",https://gestaltview-digital-intelligence.vercel.app/og-image.png,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",0,,0,,0,,0,,0,,0,,SEO: No H1 tag found,7,OK,,,0,0,0,0,0,✓,0,
https://gestaltview-v2-0-nine.vercel.app/vibe-coder,200,2026-06-25T03:28:26.142175+00:00,https://gestaltview-v2-0-nine.vercel.app/vibe-coder,False,GestaltView — Consciousness-Serving AI | Keith Soyka,52,✓,"Keith Soyka is the founder of GestaltView, the first consciousness-serving AI platform. Full-stack AI architect specializing in neurodivergent UX, multi-LLM routing, PLK, and AI ethics. Based in NYC.",199,⚠ length,https://gestaltview-digital-intelligence.vercel.app/,GestaltView — Consciousness-Serving AI | Keith Soyka,"Founder of GestaltView — the first consciousness-serving AI platform. PLK v5.0, SymbioCoder, Resume Rockstar, multi-LLM routing, AI ethics. Available for consulting and custom builds.",https://gestaltview-digital-intelligence.vercel.app/og-image.png,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",0,,0,,0,,0,,0,,0,,SEO: No H1 tag found,7,OK,,,0,0,0,0,0,✓,0,
https://gestaltview-v2-0-nine.vercel.app/resume-rockstar,200,2026-06-25T03:28:27.156511+00:00,https://gestaltview-v2-0-nine.vercel.app/resume-rockstar,False,GestaltView — Consciousness-Serving AI | Keith Soyka,52,✓,"Keith Soyka is the founder of GestaltView, the first consciousness-serving AI platform. Full-stack AI architect specializing in neurodivergent UX, multi-LLM routing, PLK, and AI ethics. Based in NYC.",199,⚠ length,https://gestaltview-digital-intelligence.vercel.app/,GestaltView — Consciousness-Serving AI | Keith Soyka,"Founder of GestaltView — the first consciousness-serving AI platform. PLK v5.0, SymbioCoder, Resume Rockstar, multi-LLM routing, AI ethics. Available for consulting and custom builds.",https://gestaltview-digital-intelligence.vercel.app/og-image.png,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",0,,0,,0,,0,,0,,0,,SEO: No H1 tag found,7,OK,,,0,0,0,0,0,✓,0,
https://gestaltview-v2-0-nine.vercel.app/validation-wall,200,2026-06-25T03:28:28.174213+00:00,https://gestaltview-v2-0-nine.vercel.app/validation-wall,False,GestaltView — Consciousness-Serving AI | Keith Soyka,52,✓,"Keith Soyka is the founder of GestaltView, the first consciousness-serving AI platform. Full-stack AI architect specializing in neurodivergent UX, multi-LLM routing, PLK, and AI ethics. Based in NYC.",199,⚠ length,https://gestaltview-digital-intelligence.vercel.app/,GestaltView — Consciousness-Serving AI | Keith Soyka,"Founder of GestaltView — the first consciousness-serving AI platform. PLK v5.0, SymbioCoder, Resume Rockstar, multi-LLM routing, AI ethics. Available for consulting and custom builds.",https://gestaltview-digital-intelligence.vercel.app/og-image.png,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",0,,0,,0,,0,,0,,0,,SEO: No H1 tag found,7,OK,,,0,0,0,0,0,✓,0,
